START DATE(UTC), END DATE(UTC), START TIME(LOCAL), END TIME(LOCAL), DURATION, NAME, LOCATION, NOTE
2018-02-01 12:51:27,2018-02-01 13:12:53,2018-02-01 07:51:27 EST,2018-02-01 08:12:53 EST,1286, Commute to work, , 
2018-02-01 12:51:28,2018-02-01 13:11:57,2018-02-01 07:51:28 EST,2018-02-01 08:11:57 EST,1229, Transport, , 
2018-02-01 13:12:53,2018-02-01 19:40:37,2018-02-01 08:12:53 EST,2018-02-01 14:40:37 EST,23264, School, Rocky Hill School, 
2018-02-01 19:40:36,2018-02-01 20:01:54,2018-02-01 14:40:36 EST,2018-02-01 15:01:54 EST,1278, Commute to home, , 
2018-02-01 19:41:02,2018-02-01 20:01:54,2018-02-01 14:41:02 EST,2018-02-01 15:01:54 EST,1252, Transport, , 
2018-02-01 20:01:54,2018-02-02 13:44:22,2018-02-01 15:01:54 EST,2018-02-02 08:44:22 EST,63748, Home, Home, 
2018-02-02 07:28:37,2018-02-02 11:24:51,2018-02-02 02:28:37 EST,2018-02-02 06:24:51 EST,14174, Sleep, Home, 
2018-02-02 13:44:21,2018-02-02 14:07:33,2018-02-02 08:44:21 EST,2018-02-02 09:07:33 EST,1392, Commute to work, , 
2018-02-02 13:45:22,2018-02-02 14:06:09,2018-02-02 08:45:22 EST,2018-02-02 09:06:09 EST,1247, Transport, , 
2018-02-02 14:07:33,2018-02-02 22:38:07,2018-02-02 09:07:33 EST,2018-02-02 17:38:07 EST,30634, School, Rocky Hill School, 
2018-02-02 22:38:06,2018-02-02 22:59:47,2018-02-02 17:38:06 EST,2018-02-02 17:59:47 EST,1301, Commute to home, , 
2018-02-02 22:38:07,2018-02-02 22:41:25,2018-02-02 17:38:07 EST,2018-02-02 17:41:25 EST,198, Walk, , 
2018-02-02 22:41:26,2018-02-02 22:59:47,2018-02-02 17:41:26 EST,2018-02-02 17:59:47 EST,1101, Transport, , 
2018-02-02 22:59:47,2018-02-03 17:39:05,2018-02-02 17:59:47 EST,2018-02-03 12:39:05 EST,67158, Home, Home, 
2018-02-03 17:39:05,2018-02-05 12:48:52,2018-02-03 12:39:05 EST,2018-02-05 07:48:52 EST,155387, Home, Home, 
2018-02-05 08:14:31,2018-02-05 11:34:07,2018-02-05 03:14:31 EST,2018-02-05 06:34:07 EST,11976, Sleep, Home, 
2018-02-05 12:48:51,2018-02-05 13:10:10,2018-02-05 07:48:51 EST,2018-02-05 08:10:10 EST,1279, Commute to work, , 
2018-02-05 12:49:48,2018-02-05 13:10:10,2018-02-05 07:49:48 EST,2018-02-05 08:10:10 EST,1222, Transport, , 
2018-02-05 13:10:10,2018-02-05 21:42:41,2018-02-05 08:10:10 EST,2018-02-05 16:42:41 EST,30751, School, Rocky Hill School, 
2018-02-05 21:42:40,2018-02-05 22:06:44,2018-02-05 16:42:40 EST,2018-02-05 17:06:44 EST,1444, Commute to home, , 
2018-02-05 21:43:34,2018-02-05 22:06:44,2018-02-05 16:43:34 EST,2018-02-05 17:06:44 EST,1390, Transport, , 
2018-02-05 22:06:44,2018-02-06 12:49:47,2018-02-05 17:06:44 EST,2018-02-06 07:49:47 EST,52983, Home, Home, 
2018-02-06 08:24:18,2018-02-06 11:27:07,2018-02-06 03:24:18 EST,2018-02-06 06:27:07 EST,10969, Sleep, Home, 
2018-02-06 12:49:46,2018-02-06 13:13:18,2018-02-06 07:49:46 EST,2018-02-06 08:13:18 EST,1412, Commute to work, , 
2018-02-06 12:50:35,2018-02-06 13:12:41,2018-02-06 07:50:35 EST,2018-02-06 08:12:41 EST,1326, Transport, , 
2018-02-06 13:13:18,2018-02-06 20:35:09,2018-02-06 08:13:18 EST,2018-02-06 15:35:09 EST,26511, School, Rocky Hill School, 
2018-02-06 20:35:08,2018-02-06 20:56:08,2018-02-06 15:35:08 EST,2018-02-06 15:56:08 EST,1260, Commute to home, , 
2018-02-06 20:36:00,2018-02-06 20:56:08,2018-02-06 15:36:00 EST,2018-02-06 15:56:08 EST,1208, Transport, , 
2018-02-06 20:56:08,2018-02-07 13:02:51,2018-02-06 15:56:08 EST,2018-02-07 08:02:51 EST,58003, Home, Home, 
2018-02-07 08:07:14,2018-02-07 11:35:05,2018-02-07 03:07:14 EST,2018-02-07 06:35:05 EST,12471, Sleep, Home, 
2018-02-07 13:02:50,2018-02-07 13:25:19,2018-02-07 08:02:50 EST,2018-02-07 08:25:19 EST,1349, Commute to work, , 
2018-02-07 13:03:14,2018-02-07 13:22:40,2018-02-07 08:03:14 EST,2018-02-07 08:22:40 EST,1166, Transport, , 
2018-02-07 13:25:19,2018-02-07 19:57:57,2018-02-07 08:25:19 EST,2018-02-07 14:57:57 EST,23558, School, Rocky Hill School, 
2018-02-07 19:57:57,2018-02-07 20:04:20,2018-02-07 14:57:57 EST,2018-02-07 15:04:20 EST,383, Transport, , 
2018-02-07 20:04:20,2018-02-07 21:22:43,2018-02-07 15:04:20 EST,2018-02-07 16:22:43 EST,4703, Gym, Renegade Fitness, 
2018-02-07 21:22:43,2018-02-07 21:37:40,2018-02-07 16:22:43 EST,2018-02-07 16:37:40 EST,897, Transport, , 
2018-02-07 21:38:26,2018-02-08 12:48:11,2018-02-07 16:38:26 EST,2018-02-08 07:48:11 EST,54585, Home, Home, 
2018-02-08 07:34:47,2018-02-08 11:40:02,2018-02-08 02:34:47 EST,2018-02-08 06:40:02 EST,14715, Sleep, Home, 
2018-02-08 12:48:10,2018-02-08 13:09:48,2018-02-08 07:48:10 EST,2018-02-08 08:09:48 EST,1298, Commute to work, , 
2018-02-08 12:49:05,2018-02-08 13:09:33,2018-02-08 07:49:05 EST,2018-02-08 08:09:33 EST,1228, Transport, , 
2018-02-08 13:09:48,2018-02-08 20:31:13,2018-02-08 08:09:48 EST,2018-02-08 15:31:13 EST,26485, School, Rocky Hill School, 
2018-02-08 20:32:22,2018-02-08 20:47:50,2018-02-08 15:32:22 EST,2018-02-08 15:47:50 EST,928, Transport, , 
2018-02-08 20:49:12,2018-02-08 20:56:33,2018-02-08 15:49:12 EST,2018-02-08 15:56:33 EST,441, Chillin, Toms, 
2018-02-08 20:56:57,2018-02-08 21:06:52,2018-02-08 15:56:57 EST,2018-02-08 16:06:52 EST,595, Transport, , 
2018-02-08 21:06:52,2018-02-08 22:06:34,2018-02-08 16:06:52 EST,2018-02-08 17:06:34 EST,3582, Gym, Renegade Fitness, 
2018-02-08 22:06:34,2018-02-08 22:22:57,2018-02-08 17:06:34 EST,2018-02-08 17:22:57 EST,983, Transport, , 
2018-02-08 22:22:57,2018-02-09 12:50:48,2018-02-08 17:22:57 EST,2018-02-09 07:50:48 EST,52071, Home, Home, 
2018-02-09 12:50:47,2018-02-09 13:12:46,2018-02-09 07:50:47 EST,2018-02-09 08:12:46 EST,1319, Commute to work, , 
2018-02-09 12:51:41,2018-02-09 13:12:46,2018-02-09 07:51:41 EST,2018-02-09 08:12:46 EST,1265, Transport, , 
2018-02-09 13:12:46,2018-02-09 19:59:30,2018-02-09 08:12:46 EST,2018-02-09 14:59:30 EST,24404, School, Rocky Hill School, 
2018-02-09 20:00:20,2018-02-09 20:15:21,2018-02-09 15:00:20 EST,2018-02-09 15:15:21 EST,901, Transport, , 
2018-02-09 20:15:43,2018-02-10 00:05:18,2018-02-09 15:15:43 EST,2018-02-09 19:05:18 EST,13775, Chillin, Toms, 
2018-02-10 00:05:18,2018-02-10 00:21:04,2018-02-09 19:05:18 EST,2018-02-09 19:21:04 EST,946, Transport, , 
2018-02-10 00:21:52,2018-02-10 00:27:21,2018-02-09 19:21:52 EST,2018-02-09 19:27:21 EST,329, Home, Home, 
2018-02-10 07:21:35,2018-02-10 11:30:30,2018-02-10 02:21:35 EST,2018-02-10 06:30:30 EST,14935, Sleep, Home, 
2018-02-10 21:23:29,2018-02-10 21:30:05,2018-02-10 16:23:29 EST,2018-02-10 16:30:05 EST,396, Walk, , 
2018-02-11 02:27:55,2018-02-11 20:53:33,2018-02-10 21:27:55 EST,2018-02-11 15:53:33 EST,66338, Home, Home, 
2018-02-11 20:53:33,2018-02-12 12:48:07,2018-02-11 15:53:33 EST,2018-02-12 07:48:07 EST,57274, Home, Home, 
2018-02-12 07:43:28,2018-02-12 11:30:26,2018-02-12 02:43:28 EST,2018-02-12 06:30:26 EST,13618, Sleep, Home, 
2018-02-12 12:48:06,2018-02-12 13:10:06,2018-02-12 07:48:06 EST,2018-02-12 08:10:06 EST,1320, Commute to work, , 
2018-02-12 12:48:07,2018-02-12 13:10:06,2018-02-12 07:48:07 EST,2018-02-12 08:10:06 EST,1319, Transport, , 
2018-02-12 13:10:06,2018-02-12 22:26:02,2018-02-12 08:10:06 EST,2018-02-12 17:26:02 EST,33356, School, Rocky Hill School, 
2018-02-12 22:26:01,2018-02-12 22:47:42,2018-02-12 17:26:01 EST,2018-02-12 17:47:42 EST,1301, Commute to home, , 
2018-02-12 22:26:31,2018-02-12 22:47:42,2018-02-12 17:26:31 EST,2018-02-12 17:47:42 EST,1271, Transport, , 
2018-02-12 22:47:42,2018-02-13 12:46:58,2018-02-12 17:47:42 EST,2018-02-13 07:46:58 EST,50356, Home, Home, 
2018-02-13 07:56:06,2018-02-13 11:25:39,2018-02-13 02:56:06 EST,2018-02-13 06:25:39 EST,12573, Sleep, Home, 
2018-02-13 12:46:57,2018-02-13 13:09:49,2018-02-13 07:46:57 EST,2018-02-13 08:09:49 EST,1372, Commute to work, , 
2018-02-13 12:47:56,2018-02-13 13:09:49,2018-02-13 07:47:56 EST,2018-02-13 08:09:49 EST,1313, Transport, , 
2018-02-13 13:09:49,2018-02-13 20:40:09,2018-02-13 08:09:49 EST,2018-02-13 15:40:09 EST,27020, School, Rocky Hill School, 
2018-02-13 20:40:08,2018-02-13 21:02:41,2018-02-13 15:40:08 EST,2018-02-13 16:02:41 EST,1353, Commute to home, , 
2018-02-13 20:40:09,2018-02-13 20:44:33,2018-02-13 15:40:09 EST,2018-02-13 15:44:33 EST,264, Walk, , 
2018-02-13 20:44:34,2018-02-13 21:02:41,2018-02-13 15:44:34 EST,2018-02-13 16:02:41 EST,1087, Transport, , 
2018-02-13 21:02:41,2018-02-14 13:03:38,2018-02-13 16:02:41 EST,2018-02-14 08:03:38 EST,57657, Home, Home, 
2018-02-14 07:26:30,2018-02-14 11:40:00,2018-02-14 02:26:30 EST,2018-02-14 06:40:00 EST,15210, Sleep, Home, 
2018-02-14 13:03:37,2018-02-14 13:24:25,2018-02-14 08:03:37 EST,2018-02-14 08:24:25 EST,1248, Commute to work, , 
2018-02-14 13:04:31,2018-02-14 13:23:35,2018-02-14 08:04:31 EST,2018-02-14 08:23:35 EST,1144, Transport, , 
2018-02-14 13:24:25,2018-02-14 20:36:22,2018-02-14 08:24:25 EST,2018-02-14 15:36:22 EST,25917, School, Home, 
2018-02-14 20:36:46,2018-02-14 20:42:50,2018-02-14 15:36:46 EST,2018-02-14 15:42:50 EST,364, Transport, , 
2018-02-14 20:52:11,2018-02-14 21:12:14,2018-02-14 15:52:11 EST,2018-02-14 16:12:14 EST,1203, Transport, , 
2018-02-14 21:13:48,2018-02-14 22:06:30,2018-02-14 16:13:48 EST,2018-02-14 17:06:30 EST,3162, Gym, Renegade Fitness, 
2018-02-14 22:06:30,2018-02-14 22:22:48,2018-02-14 17:06:30 EST,2018-02-14 17:22:48 EST,978, Transport, , 
2018-02-14 22:22:48,2018-02-15 12:49:21,2018-02-14 17:22:48 EST,2018-02-15 07:49:21 EST,51993, Home, Home, 
2018-02-15 07:42:04,2018-02-15 11:20:58,2018-02-15 02:42:04 EST,2018-02-15 06:20:58 EST,13134, Sleep, Home, 
2018-02-15 12:49:20,2018-02-15 13:12:19,2018-02-15 07:49:20 EST,2018-02-15 08:12:19 EST,1379, Commute to work, , 
2018-02-15 12:49:21,2018-02-15 13:10:29,2018-02-15 07:49:21 EST,2018-02-15 08:10:29 EST,1268, Transport, , 
2018-02-15 13:12:19,2018-02-15 19:51:37,2018-02-15 08:12:19 EST,2018-02-15 14:51:37 EST,23958, School, Rocky Hill School, 
2018-02-15 19:52:39,2018-02-15 20:02:35,2018-02-15 14:52:39 EST,2018-02-15 15:02:35 EST,596, Transport, , 
2018-02-15 20:02:35,2018-02-15 20:09:13,2018-02-15 15:02:35 EST,2018-02-15 15:09:13 EST,398, Transport, , 
2018-02-15 20:09:38,2018-02-15 20:21:56,2018-02-15 15:09:38 EST,2018-02-15 15:21:56 EST,738, Transport, , 
2018-02-15 20:21:56,2018-02-15 21:40:27,2018-02-15 15:21:56 EST,2018-02-15 16:40:27 EST,4711, Chillin, Toms, 
2018-02-15 21:40:27,2018-02-15 21:56:11,2018-02-15 16:40:27 EST,2018-02-15 16:56:11 EST,944, Transport, , 
2018-02-15 21:56:11,2018-02-16 12:56:37,2018-02-15 16:56:11 EST,2018-02-16 07:56:37 EST,54026, Home, Home, 
2018-02-16 12:56:36,2018-02-16 13:18:01,2018-02-16 07:56:36 EST,2018-02-16 08:18:01 EST,1285, Commute to work, , 
2018-02-16 12:57:28,2018-02-16 13:16:59,2018-02-16 07:57:28 EST,2018-02-16 08:16:59 EST,1171, Transport, , 
2018-02-16 13:18:01,2018-02-16 18:26:23,2018-02-16 08:18:01 EST,2018-02-16 13:26:23 EST,18502, School, Rocky Hill School, 
2018-02-16 18:26:23,2018-02-16 18:42:05,2018-02-16 13:26:23 EST,2018-02-16 13:42:05 EST,942, Transport, , 
2018-02-16 18:42:05,2018-02-16 22:43:07,2018-02-16 13:42:05 EST,2018-02-16 17:43:07 EST,14462, Chillin, Toms, 
2018-02-16 22:43:07,2018-02-16 23:04:50,2018-02-16 17:43:07 EST,2018-02-16 18:04:50 EST,1303, Transport, , 
2018-02-16 23:04:50,2018-02-16 23:30:15,2018-02-16 18:04:50 EST,2018-02-16 18:30:15 EST,1525, Transport, , 
2018-02-16 23:30:39,2018-02-17 00:02:50,2018-02-16 18:30:39 EST,2018-02-16 19:02:50 EST,1931, Transport, , 
2018-02-17 00:02:50,2018-02-18 01:58:52,2018-02-16 19:02:50 EST,2018-02-17 20:58:52 EST,93362, Home, Home, 
2018-02-17 07:51:32,2018-02-17 11:21:16,2018-02-17 02:51:32 EST,2018-02-17 06:21:16 EST,12584, Sleep, Home, 
2018-02-18 01:58:52,2018-02-18 02:58:51,2018-02-17 20:58:52 EST,2018-02-17 21:58:51 EST,3599, Home, Home, 
2018-02-18 02:58:51,2018-02-21 16:39:20,2018-02-17 21:58:51 EST,2018-02-21 11:39:20 EST,308429, Home, Home, 
2018-02-21 16:39:20,2018-02-22 12:49:56,2018-02-21 11:39:20 EST,2018-02-22 07:49:56 EST,72636, Home, Home, 
2018-02-22 12:49:55,2018-02-22 13:12:17,2018-02-22 07:49:55 EST,2018-02-22 08:12:17 EST,1342, Commute to work, , 
2018-02-22 12:49:56,2018-02-22 13:11:07,2018-02-22 07:49:56 EST,2018-02-22 08:11:07 EST,1271, Transport, , 
2018-02-22 13:12:17,2018-02-22 20:24:35,2018-02-22 08:12:17 EST,2018-02-22 15:24:35 EST,25938, School, Rocky Hill School, 
2018-02-22 20:25:08,2018-02-22 20:30:00,2018-02-22 15:25:08 EST,2018-02-22 15:30:00 EST,292, Transport, , 
2018-02-22 20:30:00,2018-02-22 21:35:50,2018-02-22 15:30:00 EST,2018-02-22 16:35:50 EST,3950, Gym, Renegade Fitness, 
2018-02-22 21:35:50,2018-02-22 21:52:49,2018-02-22 16:35:50 EST,2018-02-22 16:52:49 EST,1019, Transport, , 
2018-02-22 21:52:49,2018-02-23 12:48:21,2018-02-22 16:52:49 EST,2018-02-23 07:48:21 EST,53732, Home, Home, 
2018-02-23 07:39:55,2018-02-23 11:19:47,2018-02-23 02:39:55 EST,2018-02-23 06:19:47 EST,13192, Sleep, Home, 
2018-02-23 12:48:20,2018-02-23 13:09:52,2018-02-23 07:48:20 EST,2018-02-23 08:09:52 EST,1292, Commute to work, , 
2018-02-23 12:49:19,2018-02-23 13:09:17,2018-02-23 07:49:19 EST,2018-02-23 08:09:17 EST,1198, Transport, , 
2018-02-23 13:09:52,2018-02-23 19:53:56,2018-02-23 08:09:52 EST,2018-02-23 14:53:56 EST,24244, School, Rocky Hill School, 
2018-02-23 19:55:15,2018-02-23 20:07:01,2018-02-23 14:55:15 EST,2018-02-23 15:07:01 EST,706, Transport, , 
2018-02-23 20:07:01,2018-02-23 21:40:09,2018-02-23 15:07:01 EST,2018-02-23 16:40:09 EST,5588, Chillin, Toms, 
2018-02-23 21:40:09,2018-02-23 21:54:47,2018-02-23 16:40:09 EST,2018-02-23 16:54:47 EST,878, Transport, , 
2018-02-23 21:56:26,2018-02-23 22:39:06,2018-02-23 16:56:26 EST,2018-02-23 17:39:06 EST,2560, School, Rocky Hill School, 
2018-02-23 22:39:19,2018-02-23 22:44:55,2018-02-23 17:39:19 EST,2018-02-23 17:44:55 EST,336, Transport, , 
2018-02-23 22:44:55,2018-02-23 22:59:07,2018-02-23 17:44:55 EST,2018-02-23 17:59:07 EST,852, Chillin, Cumberland Farms, 
2018-02-23 22:59:07,2018-02-23 23:10:08,2018-02-23 17:59:07 EST,2018-02-23 18:10:08 EST,661, Transport, , 
2018-02-23 23:11:05,2018-02-24 00:13:18,2018-02-23 18:11:05 EST,2018-02-23 19:13:18 EST,3733, Chillin, Toms, 
2018-02-24 00:13:51,2018-02-24 00:28:58,2018-02-23 19:13:51 EST,2018-02-23 19:28:58 EST,907, Transport, , 
2018-02-24 00:29:58,2018-02-24 18:41:09,2018-02-23 19:29:58 EST,2018-02-24 13:41:09 EST,65471, Home, Home, 
2018-02-24 08:10:28,2018-02-24 11:34:01,2018-02-24 03:10:28 EST,2018-02-24 06:34:01 EST,12213, Sleep, Home, 
2018-02-24 18:41:08,2018-02-24 19:29:45,2018-02-24 13:41:08 EST,2018-02-24 14:29:45 EST,2917, Commute to work, , 
2018-02-24 18:41:58,2018-02-24 18:57:43,2018-02-24 13:41:58 EST,2018-02-24 13:57:43 EST,945, Transport, , 
2018-02-24 18:57:43,2018-02-24 19:13:02,2018-02-24 13:57:43 EST,2018-02-24 14:13:02 EST,919, Chillin, Toms, 
2018-02-24 19:13:02,2018-02-24 19:29:08,2018-02-24 14:13:02 EST,2018-02-24 14:29:08 EST,966, Transport, , 
2018-02-24 19:29:45,2018-02-24 20:34:29,2018-02-24 14:29:45 EST,2018-02-24 15:34:29 EST,3884, School, Rocky Hill School, 
2018-02-24 20:34:29,2018-02-24 20:46:37,2018-02-24 15:34:29 EST,2018-02-24 15:46:37 EST,728, Transport, , 
2018-02-24 20:51:37,2018-02-24 21:02:32,2018-02-24 15:51:37 EST,2018-02-24 16:02:32 EST,655, Transport, , 
2018-02-24 21:02:32,2018-02-24 21:33:08,2018-02-24 16:02:32 EST,2018-02-24 16:33:08 EST,1836, Chillin, Five Guys, 
2018-02-24 21:33:08,2018-02-24 21:45:32,2018-02-24 16:33:08 EST,2018-02-24 16:45:32 EST,744, Transport, , 
2018-02-24 21:45:52,2018-02-25 01:27:09,2018-02-24 16:45:52 EST,2018-02-24 20:27:09 EST,13277, Chillin, Toms, 
2018-02-25 01:27:44,2018-02-25 01:44:15,2018-02-24 20:27:44 EST,2018-02-24 20:44:15 EST,991, Transport, , 
2018-02-25 01:44:15,2018-02-25 01:49:19,2018-02-24 20:44:15 EST,2018-02-24 20:49:19 EST,304, Home, Home, 
2018-02-25 02:26:10,2018-02-26 06:46:46,2018-02-24 21:26:10 EST,2018-02-26 01:46:46 EST,102036, Home, Home, 
2018-02-26 06:46:46,2018-02-26 12:48:49,2018-02-26 01:46:46 EST,2018-02-26 07:48:49 EST,21723, Home, Home, 
2018-02-26 08:13:29,2018-02-26 11:21:19,2018-02-26 03:13:29 EST,2018-02-26 06:21:19 EST,11270, Sleep, Home, 
2018-02-26 12:48:48,2018-02-26 13:10:18,2018-02-26 07:48:48 EST,2018-02-26 08:10:18 EST,1290, Commute to work, , 
2018-02-26 12:49:48,2018-02-26 13:09:24,2018-02-26 07:49:48 EST,2018-02-26 08:09:24 EST,1176, Transport, , 
2018-02-26 13:10:18,2018-02-26 20:26:01,2018-02-26 08:10:18 EST,2018-02-26 15:26:01 EST,26143, School, Rocky Hill School, 
2018-02-26 20:26:01,2018-02-26 20:31:52,2018-02-26 15:26:01 EST,2018-02-26 15:31:52 EST,351, Transport, , 
2018-02-26 20:32:12,2018-02-26 21:42:44,2018-02-26 15:32:12 EST,2018-02-26 16:42:44 EST,4232, Gym, Renegade Fitness, 
2018-02-26 21:43:06,2018-02-26 21:59:01,2018-02-26 16:43:06 EST,2018-02-26 16:59:01 EST,955, Transport, , 
2018-02-26 21:59:01,2018-02-27 12:47:07,2018-02-26 16:59:01 EST,2018-02-27 07:47:07 EST,53286, Home, Home, 
2018-02-27 07:50:07,2018-02-27 11:35:40,2018-02-27 02:50:07 EST,2018-02-27 06:35:40 EST,13533, Sleep, Home, 
2018-02-27 12:47:06,2018-02-27 13:09:40,2018-02-27 07:47:06 EST,2018-02-27 08:09:40 EST,1354, Commute to work, , 
2018-02-27 12:48:03,2018-02-27 13:09:22,2018-02-27 07:48:03 EST,2018-02-27 08:09:22 EST,1279, Transport, , 
2018-02-27 13:09:40,2018-02-27 20:29:05,2018-02-27 08:09:40 EST,2018-02-27 15:29:05 EST,26365, School, Rocky Hill School, 
2018-02-27 20:29:55,2018-02-27 20:52:54,2018-02-27 15:29:55 EST,2018-02-27 15:52:54 EST,1379, Transport, , 
2018-02-27 20:52:54,2018-02-27 22:00:01,2018-02-27 15:52:54 EST,2018-02-27 17:00:01 EST,4027, Chillin, IHOP, 
2018-02-27 22:00:36,2018-02-27 22:23:31,2018-02-27 17:00:36 EST,2018-02-27 17:23:31 EST,1375, Transport, , 
2018-02-27 22:23:31,2018-02-27 23:08:27,2018-02-27 17:23:31 EST,2018-02-27 18:08:27 EST,2696, Chillin, Goddard Park Beach Near Bridge, 
2018-02-27 23:23:09,2018-02-27 23:42:22,2018-02-27 18:23:09 EST,2018-02-27 18:42:22 EST,1153, Transport, , 
2018-02-27 23:42:22,2018-02-28 13:06:29,2018-02-27 18:42:22 EST,2018-02-28 08:06:29 EST,48247, Home, Home, 
2018-02-28 07:34:59,2018-02-28 11:21:27,2018-02-28 02:34:59 EST,2018-02-28 06:21:27 EST,13588, Sleep, Home, 
2018-02-28 13:06:28,2018-02-28 13:28:03,2018-02-28 08:06:28 EST,2018-02-28 08:28:03 EST,1295, Commute to work, , 
2018-02-28 13:06:29,2018-02-28 13:26:41,2018-02-28 08:06:29 EST,2018-02-28 08:26:41 EST,1212, Transport, , 
2018-02-28 13:28:03,2018-02-28 19:46:51,2018-02-28 08:28:03 EST,2018-02-28 14:46:51 EST,22728, School, Rocky Hill School, 
2018-02-28 19:47:12,2018-02-28 19:54:00,2018-02-28 14:47:12 EST,2018-02-28 14:54:00 EST,408, Transport, , 
2018-02-28 19:54:00,2018-02-28 21:13:21,2018-02-28 14:54:00 EST,2018-02-28 16:13:21 EST,4761, Gym, Renegade Fitness, 
2018-02-28 21:13:21,2018-02-28 21:29:12,2018-02-28 16:13:21 EST,2018-02-28 16:29:12 EST,951, Transport, , 
2018-02-28 21:30:52,2018-03-01 12:41:05,2018-02-28 16:30:52 EST,2018-03-01 07:41:05 EST,54613, Home, Home, 
2018-03-01 06:47:02,2018-03-01 07:06:02,2018-03-01 01:47:02 EST,2018-03-01 02:06:02 EST,1140, Sleep, Home, 
2018-03-01 12:41:04,2018-03-01 13:03:55,2018-03-01 07:41:04 EST,2018-03-01 08:03:55 EST,1371, Commute to work, , 
2018-03-01 12:42:01,2018-03-01 13:03:55,2018-03-01 07:42:01 EST,2018-03-01 08:03:55 EST,1314, Transport, , 
2018-03-01 13:03:55,2018-03-01 20:36:49,2018-03-01 08:03:55 EST,2018-03-01 15:36:49 EST,27174, School, Rocky Hill School, 
2018-03-01 20:36:49,2018-03-01 20:43:16,2018-03-01 15:36:49 EST,2018-03-01 15:43:16 EST,387, Transport, , 
2018-03-01 20:43:16,2018-03-01 21:42:51,2018-03-01 15:43:16 EST,2018-03-01 16:42:51 EST,3575, Gym, Renegade Fitness, 
2018-03-01 21:43:25,2018-03-01 21:58:28,2018-03-01 16:43:25 EST,2018-03-01 16:58:28 EST,903, Transport, , 
2018-03-01 21:59:22,2018-03-02 12:48:37,2018-03-01 16:59:22 EST,2018-03-02 07:48:37 EST,53355, Home, Home, 
2018-03-02 07:32:14,2018-03-02 11:36:01,2018-03-02 02:32:14 EST,2018-03-02 06:36:01 EST,14627, Sleep, Home, 
2018-03-02 12:48:36,2018-03-02 13:10:30,2018-03-02 07:48:36 EST,2018-03-02 08:10:30 EST,1314, Commute to work, , 
2018-03-02 12:48:37,2018-03-02 13:10:30,2018-03-02 07:48:37 EST,2018-03-02 08:10:30 EST,1313, Transport, , 
2018-03-02 13:10:30,2018-03-02 18:22:21,2018-03-02 08:10:30 EST,2018-03-02 13:22:21 EST,18711, School, Rocky Hill School, 
2018-03-02 18:22:21,2018-03-02 18:44:55,2018-03-02 13:22:21 EST,2018-03-02 13:44:55 EST,1354, Transport, , 
2018-03-02 18:44:55,2018-03-02 19:00:02,2018-03-02 13:44:55 EST,2018-03-02 14:00:02 EST,907, Transport, , 
2018-03-02 19:00:45,2018-03-02 19:08:17,2018-03-02 14:00:45 EST,2018-03-02 14:08:17 EST,452, Transport, , 
2018-03-02 19:10:49,2018-03-02 19:41:53,2018-03-02 14:10:49 EST,2018-03-02 14:41:53 EST,1864, Chillin, Toms, 
2018-03-02 19:41:53,2018-03-02 20:04:28,2018-03-02 14:41:53 EST,2018-03-02 15:04:28 EST,1355, Transport, , 
2018-03-02 20:04:28,2018-03-03 20:08:09,2018-03-02 15:04:28 EST,2018-03-03 15:08:09 EST,86621, Home, Home, 
2018-03-03 15:35:04,2018-03-03 18:47:16,2018-03-03 10:35:04 EST,2018-03-03 13:47:16 EST,11532, Sleep, Home, 
2018-03-03 20:08:09,2018-03-03 20:37:05,2018-03-03 15:08:09 EST,2018-03-03 15:37:05 EST,1736, Transport, , 
2018-03-03 20:37:05,2018-03-03 22:49:39,2018-03-03 15:37:05 EST,2018-03-03 17:49:39 EST,7954, Shopping, Warwick Mall, 
2018-03-03 22:49:39,2018-03-03 22:57:17,2018-03-03 17:49:39 EST,2018-03-03 17:57:17 EST,458, Transport, , 
2018-03-03 23:03:11,2018-03-03 23:23:05,2018-03-03 18:03:11 EST,2018-03-03 18:23:05 EST,1194, Transport, , 
2018-03-03 23:23:05,2018-03-05 12:48:20,2018-03-03 18:23:05 EST,2018-03-05 07:48:20 EST,134715, Home, Home, 
2018-03-05 07:54:55,2018-03-05 11:40:01,2018-03-05 02:54:55 EST,2018-03-05 06:40:01 EST,13506, Sleep, Home, 
2018-03-05 12:48:19,2018-03-05 13:10:11,2018-03-05 07:48:19 EST,2018-03-05 08:10:11 EST,1312, Commute to work, , 
2018-03-05 12:48:20,2018-03-05 13:10:11,2018-03-05 07:48:20 EST,2018-03-05 08:10:11 EST,1311, Transport, , 
2018-03-05 13:10:11,2018-03-05 20:54:08,2018-03-05 08:10:11 EST,2018-03-05 15:54:08 EST,27837, School, Home, 
2018-03-05 20:54:07,2018-03-05 21:19:46,2018-03-05 15:54:07 EST,2018-03-05 16:19:46 EST,1539, Commute to home, , 
2018-03-05 20:54:08,2018-03-05 21:02:54,2018-03-05 15:54:08 EST,2018-03-05 16:02:54 EST,526, Transport, , 
2018-03-05 21:02:54,2018-03-05 21:08:26,2018-03-05 16:02:54 EST,2018-03-05 16:08:26 EST,332, Transport, , 
2018-03-05 21:08:26,2018-03-05 21:19:46,2018-03-05 16:08:26 EST,2018-03-05 16:19:46 EST,680, Transport, , 
